Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
101636,B001NGAZCI,A2S047MLTWCFVO,Dennis M. Reed,0,3,1,1270425600,not really Earl Grey,"for me, the taste is basically just tea, not bad, nothing special...there is no oil of bergamont smell or taste which is supposed to be the dominant flavor of Earl Grey tea.",Negative
215161,B0030VBRCG,ASSHPKQBFZPB5,"M. C. ""lovestoread""",0,0,5,1323561600,Great for on the go,"Great packets for on the go (even for older kids). They taste good too, and my daughter really likes them. I like that they are organic, and have both fruit and veggies.",Positive
471469,B000GZW7UK,A1JJ7QDYIR62TU,E. Karas,0,0,5,1316822400,"Delicious, need I say more...",... ok well since Amazon insists.  This product is simple and produces consistent results.  Bought this in bulk and was very happy I did since it`s cheaper and can`t find in my local stores,Positive
222189,B004Y8TY24,A1PLFO3G8D1HZI,C. Pugh,0,0,3,1349827200,More comes out than goes in,That's the problem. I couldn't believe the volume of stools this food produced. The dog likes it well enough but seems as if I'm picking up poop all day long.,Neutral
435562,B000HDI5O8,A15SSNWHGQLIUW,"R. Trimble ""ranakus""",0,0,4,1279152000,Pumpkin packs,"The pumpkin I ordered came well wrapped, fresh and was delivered on time.  A few of the cans were bent/dropped/mashed, but overall the condition of the package was good.",Positive
112662,B004LL97EO,A2NJUH5SRDE1DB,L. Joyce,2,5,3,1286409600,Taste good but NOT truly MSG-FREE,"I bought 2 cases of these chips because I heard nothing but great things about this brand and this flavor of chip in particular. However, upon receiving them today, I saw that although they state NO MSG, they DO contain Yeast Extract which acts exactly as MSG does and therefore I cannot eat them. Unfortunately ALL Kettle chips contain this ingredient so I am unable to eat any of them. I don't think I can return them but I got them at a cheap price so I will donate them or see if Amazon can let me return them since the description was a bit misleading. These chips are MUCH healthier than many other brands, so if you are not MSG sensitive, I say dig in!",Neutral
231785,B00445WDJI,A3BG7KHQ27XY7F,veganclairesk,0,0,3,1350432000,Tasty but High Calorie,"This candy tastes really good (not too sour, not too sweet) but I realized when I got it that 5 pieces are 100 calories, so it's very easy to over-eat. I ate maybe half of what I got because it's delicious, but I gave the rest away because it's so high in calories.",Neutral
160479,B001IZM8WY,A1WIXA048TLN8L,"Jessica Williams ""J. Williams""",2,2,5,1334966400,Delicious treat,"I love these yacon slices. They have a subtle flavor and sweetness but it only takes a small amount to satisfy my sweet tooth.  Followed by a glass of chilled water, they make a perfect afternoon snack.  I am so glad I found this delicate treat and that I can have it on a automatic delivery system.  A wonderful healthy treat.  Fun. I just love it!",Positive
133217,B0090X8IPM,A1RRMZKOMZ2M7J,"Sue Katz ""Honey Bee""",0,0,4,1290816000,"OK, but I prefer dark, bold roasts","I took a chance on this coffee, and I do like the way it smells and infuses the air with scent. However, I much prefer a dark (VERY DARK) roast. I usually drink Starbux French Roast, Sumatra or Italian Roast, which are Bold or X-Bold coffees. This arabica flavored coffee just didn't cut it for me. It's a LIGHT roast, and too mild & too light for my taste.",Positive
122402,B004M63EI8,A1OFSITKGMFNP2,WhiteshooZ,0,1,3,1343260800,"Taste great, but jam up coffee maker","As many others have stated, the taste of this coffee is fantastic.  Flavor wise, it is by far my favorite.<br /><br />My concern is that these K-cups keep jamming up my coffee maker.  Every time I make this brand of coffee, I have to use a paper clip the next morning to un-jam the Keurig.  I've noticed that these K-cups have a unique behavior about them.  After making a cup of coffee, I go to eject the empty cup.  The empty cup has a large amount of coffee grains on the top of it.  I have never seen this before in my 4 years of using a Keurig.  I am guessing this behavior is directly affecting the coffee maker by jamming it up.",Neutral
550671,B003WFJW40,A1YXJ02IW1DTA7,"Y. Ma ""Cris""",1,1,2,1308614400,Fast shipping but this product doesn't taste good,"The shipping was fast. But I don't like the flavor of this. It smells good but the taste of this coffee was not good at all, based on my opinion.",Negative
303641,B003WREBN0,A291HTT117RVS9,"MadisonVeggie ""Lynette in Wisconsin""",0,0,2,1324512000,"I wanted to like this, but couldn't","This sounded like a great idea for smoothies, and I was excited to order it. I can't get over the texture, though. The taste is fine, but I realized I'd rather have some coffee blended with a little skim milk and ice than this. There's something weird going on with it, almost like a sliminess. But then it should be noted that I'm a pretty picky eater. I gave the rest of the cartons away, but the friend I gave them to didn't eat them either. If you try it I hope you like it better than we did, but don't get your hopes up.",Negative
299987,B000VA5LZI,A353Q4IDRBBCND,"Luanne Leahy ""korncraze""",2,3,1,1254355200,so dissapointed,"You know I wrote to Lesser Evil before I had purchased the individual size bags. I was buying the large bags at the grocery store and it was great. The small bags had so many hard kernels that I actually broke a tooth. I had split the box with a friend and she too said that she about busted a tooth also. I don't know the reasoning but maybe the way it is manufactured. I absolutely love this popcorn, but I know that I will never buy the small bags again. I was sad because this is my absolute favorite snack.",Negative
151507,B001EQ5O4G,A2XZLGEAGNA185,Gayji,0,0,5,1320883200,Amazing full body Coffee taste,"I love this French Roast so much. Their smell is excellent and the body of coffee taste is amazing full body.<br />The after taste is great as well. With this price and the outcome, I vote 5 stars.",Positive
110835,B000F9FHDQ,A33Z3279SNF4NZ,wafflehead,0,0,1,1350864000,no good,"this coffee was terrible,thought it would good coffee because we had some in Jamaica,but I think this bag was very old,we didn't even finish the bag of it.",Negative
116842,B001BCVY9W,AG90OGHDGOOVH,David Stapleton,0,0,4,1229990400,They Seem to Like It,"Any review of this product, necessarily, must be based upon observation of the four footed furry feline friends (barring any truly dedicated and odd reviewers). We have two cats that deign to call us their owners, at least at feeding time and when the litter box needs cleaning.<br /><br />This is soft food in the petite cans favored by the feline haute cuisine products. However, the similarity seems to end there as the product is flaked rather than sliced or diced, and the sauce is clear with an oily consistency (somewhat like vegetable or olive oil).<br /><br />The boy, Otis, will eat just about any soft cat food put in front of him and we were not disappointed with this product. The girl, Crystal, is the pickier of the pair and will usually lick a little of the food or sauce before abandoning any soft food (leaving the remnants for Otis). I was gratified to see that the product did not come out of China after the problems of the past year.<br /><br />Bottom line is that while the cats seem to like the product as much as any other soft food, they don't seem to like it that much more to balance the extra cost.",Positive
357258,B0006I5M2M,A5CR6GP49HVEE,Stephanie,2,2,2,1295740800,"Good at first, but quickly became overbearing for me","I bought this tea at my health food store because I thought it looked interesting. The name and the description really pulled me in, as well as the picture on the box. At first I was confused as to what the taste reminded me of, but then I realized it reminded me of pink Necco mints. I don't drink sugar in tea, but I think if I did and I had put some in this tea it would've made it overbearing. However, after drinking this tea once every day for a week or so, I'm finding it to be almost like a chore. I love the health benefits and this tea has actually helped me feel pretty good after drinking a cup, but the taste is becoming a bit overbearing. As I mentioned early in my review, the taste is reminiscent of pink Necco mints (minus the mint part, of course) but it can be hard for me to get through a cup of it because after awhile that Necco taste begins to remind me more and more of chalk. Yes, it definitely has a chalky flavor. I will still continue to drink this tea until the box is gone but I don't think I'll be buying any more of it unless it has some sort of miraculous effect on me later on down the box. Still, it was worth a try because it was nice at first.",Negative
184302,B002HFWN38,A39HUYQDKSIKP3,Barbara Hasper,0,0,5,1318377600,best tasting coffee,This coffee is my favorite. It used to come in a container. Then I was able to make it as strong as I wanted. Now I use about one and a half of a Packet. I wosh they would go back to the jar container. I have written to Nestles and even sent an e-mail to their company in Europe. It is still my favorite coffee. The taste and aroma are fantastic. Amazon is the only place that I am able to get Tasters Choice Hazelnut Instant Coffee.,Positive
358123,B0032CJPOK,A3SXEVJAW61FM5,"scott powers ""Power House""",9,10,4,1246406400,"Great Product, Great deal, but not in the summer",This has been a great product for our daughter and we will continue to have her use it. Amazons price through subscribe in save is near impossible to beat. There are 2 problems. 1. We live in Tucson and the formula arrives very hot. The product explains that it should never be exposed to extreme temperatures. It gets so hot in the UPS truck that when you pop the lid it sprays out powder. That amount of heat is likely not good for some of the ingredients. 2. Amazons warehouse does a poor job packaging the cans. They put the cans to one edge of the box with bubble plastic on the other end. The cans get dented and Ive read where they have arrived opened. The product itself is fantastic.,Positive
